股票代码_StkCd,日期_Date,风险因子_流通市值加权_持有期收益_Beta_TMV_H
880,2005/11/30,1.4038
880,2005/12/30,1.2697
880,2006/1/25,0.7245
880,2006/2/28,0.4202
880,2006/3/31,1.3724
880,2006/4/27,0.5595
880,2007/4/30,8.3728
880,2007/5/31,7.6842
880,2007/6/28,7.1227
880,2007/7/31,5.8954
880,2007/8/31,5.6836
880,2007/9/28,5.9157
880,2007/10/31,5.9276
880,2007/11/30,4.7144
880,2007/12/27,4.4499
880,2008/1/31,4.2506
880,2008/2/29,4.3352
880,2008/3/31,3.9614
880,2008/4/30,1.1269
880,2008/5/29,1.0883
880,2008/6/30,1.2065
880,2008/7/31,1.3814
880,2008/8/29,1.3077
880,2008/9/26,1.3839
880,2008/10/31,1.4325
880,2008/11/28,1.3596
880,2008/12/31,1.424
880,2009/1/23,1.4385
880,2009/2/27,1.3949
880,2009/3/31,1.3299
880,2009/4/30,1.3293
880,2009/5/27,1.4277
880,2009/6/30,1.2791
880,2009/7/31,1.1702
880,2009/8/31,1.0964
880,2009/9/30,1.1592
880,2009/10/30,1.0518
880,2009/11/30,1.0245
880,2009/12/31,1.0027
880,2010/1/29,1.0528
880,2010/2/26,1.0678
880,2010/3/31,1.1076
880,2010/4/30,1.158
880,2010/5/31,1.0638
880,2010/6/30,1.0639
880,2010/7/30,1.1215
880,2010/8/31,0.9938
880,2010/9/30,0.9801
880,2010/10/29,0.5641
880,2010/11/30,0.6949
880,2010/12/31,0.6877
880,2011/1/31,0.1841
880,2011/2/28,0.1087
880,2011/3/31,0.1657
880,2011/4/29,0.1137
880,2011/5/31,-0.0268
880,2011/6/30,-0.1987
880,2011/7/29,-0.3722
880,2011/8/31,-0.4084
880,2011/9/30,0.0507
880,2011/10/31,-0.0859
880,2011/11/30,-0.0092
880,2011/12/30,0.3643
880,2012/1/31,0.7856
880,2012/2/29,1.1336
880,2012/3/30,1.1796
880,2012/4/27,1.1389
880,2012/5/31,1.4133
880,2012/6/29,1.5479
880,2012/7/31,1.5889
880,2012/8/31,1.5762
880,2012/9/28,1.5968
880,2012/10/31,1.6267
880,2012/11/30,1.4368
880,2012/12/31,1.2672
880,2013/1/31,1.2878
880,2013/2/28,1.2493
880,2013/3/29,1.2372
880,2013/4/26,1.2675
880,2013/5/31,1.2078
880,2013/6/28,1.1612
880,2013/7/31,1.0765
880,2013/8/30,1.1033
880,2013/9/30,1.1229
880,2013/10/31,1.1487
880,2013/11/29,1.2762
880,2013/12/31,1.2796
880,2014/1/30,1.2598
880,2014/2/28,1.2476
880,2014/3/31,1.1613
880,2014/4/30,1.1554
880,2014/5/30,1.1665
880,2014/6/30,1.039
880,2014/7/31,1.385
880,2014/8/29,1.2779
880,2014/9/30,1.7741
880,2014/10/31,1.6729
880,2014/11/28,1.5198
880,2014/12/31,1.7791
880,2015/1/30,1.8178
880,2015/2/27,1.7416
880,2015/3/31,1.0147
880,2015/4/30,0.9903
880,2015/5/29,0.6332
880,2015/6/30,0.2153
880,2015/7/31,0.8807
880,2015/8/31,0.7994
880,2015/9/30,0.5936
880,2015/10/30,0.5978
880,2015/11/30,0.5945
880,2015/12/31,0.5714
880,2016/1/29,0.7276
880,2016/2/29,0.7415
880,2016/3/31,0.8127
880,2016/4/29,0.8198
880,2016/5/31,0.9537
880,2016/6/30,1.0292
880,2016/7/29,0.8162
880,2016/8/31,0.8449
880,2016/9/30,0.956
880,2016/10/31,1.0372
880,2016/11/30,1.0739
880,2016/12/30,1.0856
880,2017/1/26,0.8454
880,2017/2/28,0.7918
880,2017/3/31,-0.1848
880,2017/4/28,-0.1636
880,2017/5/31,0.7215
880,2017/6/30,1.1452
880,2017/7/31,1.1599
880,2017/8/31,1.2845
880,2017/9/29,1.316
880,2017/10/31,1.2761
880,2017/11/30,1.4367
880,2017/12/29,1.682
880,2018/1/31,1.9122
880,2018/2/28,1.7212
880,2018/3/30,1.7702
880,2018/4/27,1.8301
880,2018/5/31,1.1268
880,2018/6/29,1.1566
880,2018/7/31,1.2153
880,2018/8/31,0.8604
880,2018/9/28,1.0546
880,2018/10/31,1.0163
880,2018/11/30,1.1898
880,2018/12/28,1.2365
881,2005/1/31,0.9829
881,2005/2/28,0.6862
881,2005/3/31,0.8433
881,2005/4/29,0.9234
881,2005/5/31,0.8436
881,2005/6/30,0.8389
881,2005/7/29,0.8731
881,2005/8/31,1.2693
881,2005/9/30,1.2011
881,2005/10/31,1.1858
881,2005/11/30,1.1895
881,2005/12/30,1.0545
881,2006/1/25,1.0784
881,2006/2/28,1.152
881,2006/3/31,1.1019
881,2006/4/28,1.0203
881,2006/5/31,1.2649
881,2006/6/30,1.2334
881,2006/7/31,1.1536
881,2006/8/31,0.9784
881,2006/9/29,0.9636
881,2006/10/31,0.9763
881,2006/11/30,0.8897
881,2006/12/29,0.836
881,2007/1/31,0.9057
881,2007/2/28,1.0216
881,2007/3/30,1.2209
881,2007/4/30,1.539
881,2007/5/30,1.5937
881,2007/6/29,1.3377
881,2007/7/31,1.1565
881,2007/8/31,1.1106
881,2007/9/28,1.1575
881,2007/10/31,1.1971
881,2007/11/30,1.0784
881,2007/12/28,1.0639
881,2008/1/31,1.0962
881,2008/2/29,1.0667
881,2008/3/31,1.0436
881,2008/4/30,0.7051
881,2008/5/30,0.6272
881,2008/6/30,0.8003
881,2008/7/31,1.0037
881,2008/8/29,1.2271
881,2008/9/26,1.2991
881,2008/10/31,1.2827
881,2008/11/28,1.2748
881,2008/12/31,1.3783
881,2009/1/23,1.2974
881,2009/2/27,1.2592
881,2009/3/31,1.171
881,2009/4/30,1.1626
881,2009/5/27,1.1385
881,2009/6/30,1.045
881,2009/7/31,0.9763
881,2009/8/31,0.9044
881,2009/9/30,0.9496
881,2009/10/30,0.9451
881,2009/11/30,0.8612
881,2009/12/31,0.8715
881,2010/1/29,0.8465
881,2010/2/26,0.8368
881,2010/3/31,0.7811
881,2010/4/30,0.6033
881,2010/5/28,0.6368
881,2010/6/30,0.7712
881,2010/7/30,0.9119
881,2010/8/31,0.91
881,2010/9/30,0.9323
881,2010/10/29,0.9764
881,2010/11/30,1.0493
881,2010/12/31,1.0633
881,2011/1/31,0.9446
881,2011/2/28,0.9297
881,2011/3/31,0.9706
881,2011/4/29,1.1101
881,2011/5/31,1.1229
881,2011/6/30,0.9276
881,2011/7/29,0.8578
881,2011/8/31,0.8333
881,2011/9/30,0.9446
881,2011/10/31,0.8863
881,2011/11/30,0.9542
881,2011/12/30,1.119
881,2012/1/31,1.238
881,2012/2/29,1.0832
881,2012/3/30,1.1189
881,2012/4/27,1.1626
881,2012/5/31,1.2798
881,2012/6/29,1.3059
881,2012/7/31,1.3122
881,2012/8/31,1.3113
881,2012/9/28,1.3196
881,2012/10/31,1.2826
881,2012/11/30,1.1568
881,2012/12/31,0.8183
881,2013/1/31,0.8215
881,2013/2/28,0.8396
881,2013/3/29,0.7549
881,2013/4/26,0.7445
881,2013/5/31,0.6242
881,2013/6/28,0.6278
881,2013/7/31,0.642
881,2013/8/30,0.7021
881,2013/9/30,0.6667
881,2013/10/31,0.6939
881,2013/11/29,0.7328
881,2013/12/31,0.7531
881,2014/1/30,0.729
881,2014/2/28,0.7266
881,2014/3/31,0.6762
881,2014/4/30,0.6419
881,2014/5/30,0.7158
881,2014/6/30,0.9329
881,2014/7/31,0.6319
881,2014/8/29,0.5314
881,2014/9/30,0.8153
881,2014/10/31,0.6089
881,2014/11/28,0.6023
881,2014/12/31,0.6431
881,2015/1/30,0.5755
881,2015/2/27,0.4942
881,2015/3/31,0.8135
881,2015/4/21,0.9104
881,2015/12/31,0.6963
881,2016/1/29,0.6795
881,2016/2/29,0.7909
881,2016/3/31,0.8435
881,2016/4/29,0.832
881,2016/5/31,0.8464
881,2016/6/30,0.854
881,2016/7/29,0.8166
881,2016/8/31,0.8154
881,2016/9/30,0.8378
881,2016/10/31,0.8996
881,2016/11/30,0.8983
881,2016/12/30,0.6505
881,2017/1/26,0.8438
881,2017/2/28,0.5722
881,2017/3/31,-0.8962
881,2017/4/28,-0.1199
881,2017/5/31,0.0824
881,2017/6/30,-0.4552
881,2017/7/31,-0.3398
881,2017/8/31,-0.1138
881,2017/9/29,-0.0967
881,2017/10/31,-0.2977
881,2017/11/30,0.1688
881,2017/12/29,1.1289
881,2018/1/31,1.1661
881,2018/2/28,1.1866
881,2018/3/30,1.2431
881,2018/4/27,0.8863
881,2018/5/31,1.0974
881,2018/6/29,0.1321
881,2018/7/31,0.1739
881,2018/8/31,0.1733
881,2018/9/28,0.3108
881,2018/10/31,0.1945
881,2018/11/30,0.0861
881,2018/12/28,0.0436
882,2005/1/31,1.2992
882,2005/2/28,1.0255
882,2005/3/31,1.0409
882,2005/4/29,1.0822
882,2005/5/31,0.9612
882,2005/6/30,0.9989
882,2005/7/29,1.003
882,2005/8/31,1.5225
882,2005/9/30,1.5122
882,2005/10/31,1.5282
882,2005/11/30,1.448
882,2005/12/29,1.4113
882,2006/1/25,1.2773
882,2006/2/28,1.5578
882,2006/3/30,1.5673
882,2006/4/28,1.4565
882,2006/5/31,2.4043
882,2006/6/22,2.4624
882,2006/7/31,2.3792
882,2006/8/31,2.2082
882,2006/9/29,2.1439
882,2006/10/31,2.2722
882,2006/11/30,1.9372
882,2006/12/29,1.8022
882,2007/1/31,1.5347
882,2007/2/28,1.5817
882,2007/3/30,1.5545
882,2007/4/30,1.2144
882,2007/5/31,0.921
882,2007/6/29,1.2241
882,2007/7/31,1.3094
882,2007/8/31,1.3523
882,2007/9/28,1.5074
882,2007/10/31,1.5777
882,2007/11/30,0.7966
882,2007/12/27,0.8417
882,2008/1/31,0.9173
882,2008/2/29,0.8948
882,2008/3/31,0.9007
882,2008/4/30,0.909
882,2008/5/30,0.878
882,2008/6/30,0.738
882,2008/7/31,0.5939
882,2008/8/29,0.7295
882,2008/9/26,0.7971
882,2008/10/31,0.8892
882,2008/11/13,0.9793
882,2008/12/31,0.9513
882,2009/1/23,0.9751
882,2009/2/27,0.967
882,2009/3/31,1.0241
882,2009/4/30,1.0227
882,2009/5/27,1.0321
882,2009/6/30,1.1822
882,2009/7/31,1.0913
882,2009/8/31,0.8719
882,2009/9/30,0.8445
882,2009/10/30,0.6534
882,2009/11/30,0.6918
882,2009/12/31,0.7696
882,2010/1/29,0.731
882,2010/2/26,0.7383
882,2010/3/31,0.5911
882,2010/4/30,0.6661
882,2010/5/31,0.7928
882,2010/6/30,0.7511
882,2010/7/30,1.073
882,2010/8/31,1.3529
882,2010/9/30,1.392
882,2010/10/29,1.3132
882,2010/11/30,1.3361
882,2010/12/31,1.355
882,2011/1/31,1.318
882,2011/2/28,1.3748
882,2011/3/31,1.3718
882,2011/4/29,1.3286
882,2011/5/31,1.1834
882,2011/6/30,1.0709
882,2011/7/29,0.8062
882,2011/8/31,0.7096
882,2011/9/30,0.7267
882,2011/10/31,0.7815
882,2011/11/30,0.7572
882,2011/12/30,1.1338
882,2012/1/31,1.1899
882,2012/2/29,1.1035
882,2012/3/30,1.0901
882,2012/4/27,1.1215
882,2012/5/31,1.0877
882,2012/6/29,1.1291
882,2012/7/31,1.1656
882,2012/8/31,1.19
882,2012/9/28,1.3184
882,2012/10/31,1.3791
882,2012/11/30,1.3218
882,2012/12/31,1.0371
882,2013/1/31,0.9832
882,2013/2/28,0.9119
882,2013/3/29,0.9234
882,2013/4/25,0.8719
882,2013/5/31,0.7254
882,2013/6/28,0.8575
882,2013/7/31,0.7766
882,2013/8/30,0.8691
882,2013/9/30,0.8651
882,2013/10/31,0.8327
882,2013/11/29,0.8268
882,2013/12/31,0.7468
882,2014/1/30,0.7809
882,2014/2/28,0.7676
882,2014/3/31,0.8097
882,2014/4/30,0.8698
882,2014/5/30,1.1446
882,2014/6/30,0.8021
882,2014/7/31,0.9054
882,2014/8/29,0.8539
882,2014/9/30,0.9847
882,2014/10/31,1.1399
882,2014/11/28,1.163
882,2014/12/31,1.037
882,2015/1/30,0.5996
882,2015/2/27,0.7864
882,2015/3/31,1.0171
882,2015/4/30,1.5992
882,2015/5/29,0.9332
882,2015/6/3,0.2616
882,2015/10/30,-0.1431
882,2015/11/30,-0.1389
882,2015/12/31,-0.1187
882,2016/1/29,0.4892
882,2016/2/29,0.5119
882,2016/3/28,0.5465
882,2016/4/29,0.4975
882,2016/5/31,0.5034
882,2016/6/30,0.4187
882,2016/7/29,0.1975
882,2016/8/31,0.1479
882,2016/9/30,0.3874
882,2016/10/31,0.8027
882,2016/11/23,0.8765
882,2016/12/30,0.8473
882,2017/1/26,0.3581
882,2017/2/28,0.2596
882,2017/3/31,-0.2927
882,2017/4/28,0.1434
882,2017/5/31,0.0431
882,2017/6/30,-0.007
882,2017/7/31,-0.0572
882,2017/8/31,-0.3046
882,2017/9/29,-0.3461
882,2017/10/31,-0.3692
882,2017/11/30,-0.2303
882,2017/12/29,0.2317
882,2018/1/31,0.1541
882,2018/2/28,-0.5233
882,2018/3/30,-0.5836
882,2018/4/27,-0.4335
882,2018/5/31,-0.3609
882,2018/6/29,0.3447
882,2018/7/31,0.2988
882,2018/8/31,0.3292
882,2018/9/28,0.4655
882,2018/10/31,0.7311
882,2018/11/30,0.6722
882,2018/12/28,0.6905
883,2005/1/31,1.0411
883,2005/2/28,1.032
883,2005/3/31,1.0697
883,2005/4/29,1.1174
883,2005/5/31,0.9583
883,2005/6/30,0.9672
883,2005/7/29,1.0178
883,2005/8/31,1.1488
883,2005/9/30,1.1157
883,2005/10/31,1.1067
883,2005/11/30,1.099
883,2005/12/30,0.9844
883,2006/1/25,0.9229
883,2006/2/28,0.8897
883,2006/3/31,0.7231
883,2006/4/21,0.9399
883,2006/5/17,1.0123
883,2006/6/30,0.9696
883,2006/7/31,0.846
883,2006/8/31,0.7679
883,2006/9/29,0.7767
883,2006/10/31,0.7401
883,2006/11/30,0.6919
883,2006/12/29,0.627
883,2007/1/31,0.7939
883,2007/2/28,0.9901
883,2007/3/30,1.0606
883,2007/4/27,1.4039
883,2007/5/31,1.4638
883,2007/6/29,1.614
883,2007/7/31,1.8532
883,2007/8/31,1.8671
883,2007/9/28,1.7904
883,2007/10/31,1.9396
883,2007/11/30,1.4455
883,2007/12/28,1.4357
883,2008/1/31,1.4247
883,2008/2/18,1.3814
883,2008/6/30,1.4417
883,2008/7/31,1.3498
883,2008/8/29,1.3661
883,2008/9/26,1.2648
883,2008/10/31,1.2063
883,2008/11/28,1.2229
883,2008/12/31,1.1562
883,2009/1/23,1.1772
883,2009/2/27,1.2454
883,2009/3/31,1.2549
883,2009/4/30,1.2827
883,2009/5/27,1.2646
883,2009/6/30,1.0768
883,2009/7/31,1.018
883,2009/8/19,0.887
883,2009/9/30,0.9265
883,2009/10/30,0.6663
883,2009/11/30,0.6293
883,2009/12/31,0.5876
883,2010/1/29,0.5304
883,2010/2/26,0.5361
883,2010/3/31,0.5082
883,2010/4/30,0.6103
883,2010/5/31,0.7746
883,2010/6/30,0.8313
883,2010/7/27,0.9436
883,2010/8/31,0.9279
883,2010/9/30,0.7933
883,2010/10/29,0.8357
883,2010/11/30,0.9362
883,2010/12/31,0.9534
883,2011/1/31,1.0117
883,2011/2/28,0.9148
883,2011/3/31,0.928
883,2011/4/29,0.7745
883,2011/5/31,0.7314
883,2011/6/30,0.7741
883,2011/7/29,0.6707
883,2011/8/30,0.6085
883,2011/9/30,0.6945
883,2011/10/31,0.4921
883,2011/11/30,0.488
883,2011/12/30,0.7423
883,2012/1/31,0.8291
883,2012/2/29,1.0645
883,2012/3/30,0.9505
883,2012/4/27,1.029
883,2012/5/31,1.0482
883,2012/6/29,1.1816
883,2012/7/31,1.1251
883,2012/8/31,1.1298
883,2012/9/28,1.0269
883,2012/10/31,1.1266
883,2012/11/30,1.2475
883,2012/12/31,0.755
883,2013/1/31,0.7131
883,2013/2/28,0.6419
883,2013/3/29,0.7707
883,2013/4/26,0.7681
883,2013/5/31,0.6003
883,2013/6/28,0.8198
883,2013/7/31,0.9412
883,2013/8/30,1.0226
883,2013/9/30,1.0021
883,2013/10/31,0.9765
883,2013/11/29,0.9651
883,2013/12/31,0.9177
883,2014/1/30,0.9199
883,2014/2/28,0.9248
883,2014/3/31,0.9553
883,2014/4/30,0.9336
883,2014/5/30,1.1259
883,2014/6/30,0.479
883,2014/7/31,0.4774
883,2014/8/29,0.6728
883,2014/9/30,1.9919
883,2014/10/31,2.0515
883,2014/11/17,2.2028
883,2015/5/29,4.043
883,2015/6/30,3.6481
883,2015/7/31,2.9405
883,2015/8/31,2.4902
883,2015/9/30,2.5216
883,2015/10/30,1.9984
883,2015/11/30,1.9291
883,2015/12/31,1.9106
883,2016/1/29,1.7186
883,2016/2/29,1.654
883,2016/3/31,1.5083
883,2016/4/29,1.5048
883,2016/5/31,0.7878
883,2016/6/30,0.6982
883,2016/7/29,0.6987
883,2016/8/31,0.7843
883,2016/9/30,0.7563
883,2016/10/31,0.8607
883,2016/11/30,0.8919
883,2016/12/30,0.927
883,2017/1/26,0.7318
883,2017/2/28,0.7268
883,2017/3/31,0.697
883,2017/4/28,0.6069
883,2017/5/31,0.5402
883,2017/6/30,0.7116
883,2017/7/31,0.7249
883,2017/8/31,0.697
883,2017/9/29,0.6157
883,2017/10/31,0.5981
883,2017/11/30,0.6402
883,2017/12/29,0.4837
883,2018/1/31,0.5107
883,2018/2/28,0.4693
883,2018/3/30,0.3847
883,2018/4/27,0.3737
883,2018/5/31,0.4835
883,2018/6/29,0.3853
883,2018/7/31,0.3619
883,2018/8/31,0.4193
883,2018/9/28,0.4877
883,2018/10/31,0.6778
883,2018/11/30,0.5475
883,2018/12/28,0.505
885,2005/1/31,1.7341
885,2005/2/28,1.9604
885,2005/3/31,1.8338
885,2005/4/29,1.7687
885,2005/5/31,1.6582
885,2005/6/30,1.5117
885,2005/7/29,1.5477
885,2005/8/31,1.7242
885,2005/9/30,2.055
885,2005/10/31,1.9754
885,2005/11/30,1.8015
885,2005/12/30,1.5957
885,2006/1/25,1.267
885,2006/2/28,1.2658
885,2006/3/31,1.2559
885,2006/4/27,0.8785
885,2006/5/31,1.5662
885,2006/6/29,1.5138
885,2006/7/31,0.922
885,2006/8/31,0.7823
885,2006/9/29,0.9066
885,2006/10/31,0.7705
885,2006/11/30,0.7539
885,2006/12/29,0.8633
885,2007/1/31,1.2642
885,2007/2/28,1.3655
885,2007/3/30,1.3448
885,2007/4/12,0.9322
885,2007/8/31,0.9746
885,2007/9/28,1.0218
885,2007/10/31,1.3245
885,2007/11/30,1.0982
885,2007/12/28,1.0835
885,2008/1/18,0.9557
885,2008/3/31,0.9243
885,2008/4/30,0.9857
885,2008/5/6,0.876
885,2008/6/30,1.0787
885,2008/7/31,1.0226
885,2008/8/29,1.2291
885,2008/9/26,0.8583
885,2008/10/30,0.9239
885,2008/11/28,1.1407
885,2008/12/31,1.1039
885,2009/1/20,1.1756
885,2009/2/27,1.1535
885,2009/3/31,1.1724
885,2009/4/30,1.2171
885,2009/5/27,1.2181
885,2009/6/30,1.0677
885,2009/7/31,1.0057
885,2009/8/31,1.1272
885,2009/9/30,1.0857
885,2009/10/30,1.1642
885,2009/11/30,1.0528
885,2009/12/31,0.9937
885,2010/1/29,0.9083
885,2010/2/26,0.912
885,2010/3/31,0.949
885,2010/4/30,0.9352
885,2010/5/31,0.9705
885,2010/6/30,0.9291
885,2010/7/30,1.0205
885,2010/8/31,0.9358
885,2010/9/30,0.954
885,2010/10/29,0.8552
885,2010/11/30,0.599
885,2010/12/31,0.5818
885,2011/1/31,0.542
885,2011/2/28,0.8679
885,2011/3/31,0.8588
885,2011/4/29,0.8545
885,2011/5/31,0.8305
885,2011/6/30,0.9071
885,2011/7/29,0.9895
885,2011/8/31,1.1892
885,2011/9/30,1.3147
885,2011/10/31,2.2856
885,2011/11/30,2.3526
885,2011/12/30,1.9768
885,2012/1/31,2.034
885,2012/2/29,1.1146
885,2012/3/30,1.16
885,2012/4/27,1.2653
885,2012/5/31,1.3802
885,2012/6/29,1.3438
885,2012/7/31,1.4076
885,2012/8/31,1.4004
885,2012/9/28,1.4059
885,2012/10/31,1.3377
885,2012/11/30,1.135
885,2012/12/31,1.1553
885,2013/1/31,1.0584
885,2013/2/28,1.2071
885,2013/3/29,1.171
885,2013/4/26,1.1012
885,2013/5/31,0.7781
885,2013/6/28,0.8335
885,2013/7/31,0.7247
885,2013/8/30,0.7946
885,2013/9/18,0.7923
885,2013/10/31,0.7775
885,2013/11/29,0.9386
885,2013/12/31,0.6536
885,2014/1/30,0.6787
885,2014/2/28,0.6738
885,2014/3/31,0.5434
885,2014/4/30,0.5477
885,2014/5/30,0.6801
885,2014/6/30,0.0719
885,2014/7/31,0.6072
885,2014/8/29,0.6996
885,2014/9/30,0.5854
885,2014/10/31,0.3936
885,2014/11/28,0.441
885,2014/12/31,0.2284
885,2015/1/30,-0.1942
885,2015/2/27,-0.3245
885,2015/3/31,0.43
885,2015/4/30,0.1909
885,2015/5/29,0.6992
885,2015/6/30,0.7738
885,2015/7/31,0.9801
885,2015/8/31,0.6767
885,2015/9/30,0.7067
885,2015/10/30,0.7165
885,2015/11/30,0.6759
885,2015/12/31,0.7069
885,2016/1/29,0.6573
885,2016/2/29,0.6701
885,2016/3/31,0.6277
885,2016/4/29,0.6505
885,2016/5/31,0.4492
885,2016/6/30,0.368
885,2016/7/29,0.2254
885,2016/8/31,0.4173
885,2016/9/30,0.4518
885,2016/10/31,0.3304
885,2016/11/30,0.4466
885,2016/12/30,0.4059
885,2017/1/24,-0.2831
885,2017/2/28,-0.511
885,2017/3/31,-2.095
885,2017/4/28,-1.5699
885,2017/5/5,-1.19
885,2017/7/31,-0.5573
885,2017/8/31,-0.3195
885,2017/9/29,-1.056
885,2017/10/31,-1.1555
885,2017/11/30,-0.6292
885,2017/12/29,-0.808
885,2018/1/31,-0.1136
885,2018/2/28,0.6763
885,2018/3/30,1.1228
885,2018/4/27,1.1391
885,2018/5/31,0.9311
885,2018/6/29,1.4564
885,2018/7/31,1.4319
885,2018/8/31,1.161
885,2018/9/28,1.3409
885,2018/10/31,1.2329
885,2018/11/30,1.118
885,2018/12/28,1.2379
886,2005/1/31,1.0105
886,2005/2/28,0.6902
886,2005/3/31,0.6824
886,2005/4/29,0.6672
886,2005/5/31,0.6565
886,2005/6/30,0.6898
886,2005/7/29,0.6891
886,2005/8/31,0.964
886,2005/9/30,1.0878
886,2005/10/31,1.1062
886,2005/11/30,1.0557
886,2005/12/30,1.0818
886,2006/1/25,1.0845
886,2006/2/28,1.2126
886,2006/3/31,1.4817
886,2006/4/14,1.4699
886,2006/5/18,1.2065
886,2006/7/31,1.5449
886,2006/8/31,1.5553
886,2006/9/29,1.4701
886,2006/10/31,1.4802
886,2006/11/30,1.3068
886,2006/12/29,1.3331
886,2007/1/31,1.3078
886,2007/2/28,1.4421
886,2007/3/30,1.7063
886,2007/4/30,1.6249
886,2007/5/31,1.6059
886,2007/6/29,1.6549
886,2007/7/31,1.4102
886,2007/8/31,1.3777
886,2007/9/28,1.4732
886,2007/10/31,1.5107
886,2007/11/30,1.1671
886,2007/12/28,1.1654
886,2008/1/31,1.1718
886,2008/2/29,1.1246
886,2008/3/31,0.9729
886,2008/4/30,0.8223
886,2008/5/30,0.8503
886,2008/6/30,0.8146
886,2008/7/31,0.843
886,2008/8/29,0.8371
886,2008/9/26,0.9306
886,2008/10/31,0.9377
886,2008/11/28,0.986
886,2008/12/31,0.9627
886,2009/1/23,0.9476
886,2009/2/27,0.9818
886,2009/3/31,0.9403
886,2009/4/30,0.9509
886,2009/5/27,0.9679
886,2009/6/30,0.9166
886,2009/7/31,0.8916
886,2009/8/31,0.8781
886,2009/9/30,0.8313
886,2009/10/30,0.8481
886,2009/11/30,0.9288
886,2009/12/30,0.9208
886,2010/1/29,0.4208
886,2010/2/26,0.4089
886,2010/3/31,0.5186
886,2010/4/30,0.7844
886,2010/5/31,0.784
886,2010/6/30,0.8602
886,2010/7/30,0.9068
886,2010/8/31,0.7072
886,2010/9/30,0.7732
886,2010/10/29,0.5627
886,2010/11/30,0.166
886,2010/12/31,0.1844
886,2011/1/31,0.7378
886,2011/2/28,0.6538
886,2011/3/31,0.649
886,2011/4/29,0.4353
886,2011/5/31,0.5596
886,2011/6/30,0.6011
886,2011/7/29,0.3472
886,2011/8/31,0.5537
886,2011/9/30,0.5695
886,2011/10/31,0.8063
886,2011/11/30,0.7987
886,2011/12/30,0.8246
886,2012/1/31,0.8515
886,2012/2/29,0.9296
886,2012/3/30,0.9522
886,2012/4/27,1.1884
886,2012/5/31,1.1007
886,2012/6/29,1.1419
886,2012/7/31,1.0978
886,2012/8/31,1.0802
886,2012/9/28,1.055
886,2012/10/31,1.048
886,2012/11/30,1.0746
886,2012/12/31,0.9545
886,2013/1/31,0.9224
886,2013/2/28,0.9319
886,2013/3/29,0.8474
886,2013/4/26,0.689
886,2013/5/31,0.5906
886,2013/6/28,0.6651
886,2013/7/31,0.7484
886,2013/8/30,0.8541
886,2013/9/30,0.8581
886,2013/10/31,0.8743
886,2013/11/29,0.7655
886,2013/12/31,0.7333
886,2014/1/30,0.7458
886,2014/2/28,0.76
886,2014/3/31,0.747
886,2014/4/30,0.7576
886,2014/5/30,0.9759
886,2014/6/30,1.3148
886,2014/7/31,0.8963
886,2014/8/29,0.4129
886,2014/9/30,0.6194
886,2014/10/31,0.6151
886,2014/11/28,0.7973
886,2014/12/31,0.6653
886,2015/1/30,0.4037
886,2015/2/27,0.3193
886,2015/3/31,1.0332
886,2015/4/30,1.0653
886,2015/5/29,0.9767
886,2015/6/30,0.7321
886,2015/7/31,1.114
886,2015/8/31,0.9626
886,2015/9/30,0.9517
886,2015/10/30,0.9517
886,2015/11/30,0.9847
886,2015/12/31,0.9853
886,2016/1/29,1.0168
886,2016/2/29,1.0412
886,2016/3/31,1.0023
886,2016/4/29,1.0071
886,2016/5/31,1.0664
886,2016/6/30,1.1221
886,2016/7/29,0.9655
886,2016/8/31,1.035
886,2016/9/30,1.0423
886,2016/10/31,1.0885
886,2016/11/30,0.9744
886,2016/12/30,0.9753
886,2017/1/26,0.9127
886,2017/2/28,0.9042
886,2017/3/31,1.0152
886,2017/4/28,1.2122
886,2017/5/31,1.2839
886,2017/6/30,1.4168
886,2017/7/31,1.3258
886,2017/8/31,1.7486
886,2017/9/29,1.75
886,2017/10/31,1.9026
886,2017/11/30,2.0217
886,2017/12/29,2.1338
886,2018/1/31,2.1442
886,2018/2/28,2.4435
886,2018/3/30,2.777
886,2018/4/27,3.1899
886,2018/5/31,3.3161
886,2018/6/29,3.2887
886,2018/7/31,3.2797
886,2018/8/31,2.737
886,2018/9/28,2.7798
886,2018/10/31,1.9892
886,2018/11/30,1.8557
886,2018/12/28,1.7656
887,2005/1/31,1.0307
887,2005/2/28,0.9399
887,2005/3/31,0.9656
887,2005/4/29,1.1705
887,2005/5/31,1.0426
887,2005/6/30,1.1312
887,2005/7/29,1.1219
887,2005/8/31,1.5661
887,2005/9/30,1.6639
887,2005/10/31,1.5979
887,2005/11/30,1.5605
887,2005/12/30,1.706
887,2006/1/25,1.3259
887,2006/2/28,1.5593
887,2006/3/31,1.5574
887,2006/4/28,1.5519
887,2006/5/16,1.433
887,2006/7/31,1.1242
887,2006/8/31,0.9381
887,2006/9/29,0.8524
887,2006/10/25,0.8682
887,2006/11/9,0.6283
887,2006/12/29,0.0992
887,2007/1/31,0.7309
887,2007/2/28,0.8453
887,2007/3/30,0.8058
887,2007/4/30,0.1928
887,2007/5/31,0.2506
887,2007/6/29,0.3886
887,2007/7/31,0.8127
887,2007/8/31,0.8302
887,2007/9/28,0.8353
887,2007/10/31,0.6835
887,2007/11/30,0.6656
887,2007/12/28,0.773
887,2008/1/31,0.606
887,2008/2/29,0.5728
